date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:47	14584/14584	---M--	200	added ('OK')	image/png	etag:%2238f8-65049b41-f2b0c68e622b9079;;;%22	https://theearth.ngo/public/uploads/client/Saint-Gobain-Logo.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/client/Saint-Gobain-Logo.png	(from https://theearth.ngo/)
10:16:47	19546/19546	---M--	200	added ('OK')	image/png	etag:%224c5a-65049b41-ef297c5e1ad304f7;;;%22	https://theearth.ngo/public/uploads/client/brand-1-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/client/brand-1-1.png	(from https://theearth.ngo/)
10:16:48	28361/28361	---M--	200	added ('OK')	image/png	etag:%226ec9-65049b41-24d3a7dc01c6aabb;;;%22	https://theearth.ngo/public/uploads/client/brand-1-2.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/client/brand-1-2.png	(from https://theearth.ngo/)
10:16:49	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:46:48%20GMT	https://theearth.ngo/assets/images/shape/shape-37.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/assets/images/shape/shape-37.png	(from https://theearth.ngo/donate)
10:16:49	78390/78390	---M--	200	added ('OK')	image/png	etag:%2213236-65049b41-fb59e48f6f096aa6;;;%22	https://theearth.ngo/public/uploads/qr_code/Untitled%20design%20(14).png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/qr_code/Untitled%20design%20(14).png	(from https://theearth.ngo/donate)
10:16:50	45607/45607	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:46:49%20GMT	https://theearth.ngo/password/reset	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/password/reset.html	(from https://theearth.ngo/login)
10:16:51	86927/86927	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	D:/My%20Web%20Sites/n_Ngo/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://theearth.ngo/login)
10:16:51	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:46:50%20GMT	https://theearth.ngo/about-us/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/about-us/assets/images/shape/shape-1.png	(from https://theearth.ngo/about-us/about)
10:16:52	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:46:51%20GMT	https://theearth.ngo/about-us/public/web/assets/images/background/13.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/about-us/public/web/assets/images/background/13.jpg	(from https://theearth.ngo/about-us/about)
10:16:52	75117/75117	---M--	200	added ('OK')	image/jpeg	etag:%221256d-65049b41-8aa44ff6952ef7e6;;;%22	https://theearth.ngo/public/uploads/about/0.25794500_1645773147_istock-870402320.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/about/0.25794500_1645773147_istock-870402320.jpg	(from https://theearth.ngo/about-us/about)
10:16:53	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:46:52%20GMT	https://theearth.ngo/assets/images/shape/shape-23.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/assets/images/shape/shape-23.png	(from https://theearth.ngo/our-team)
10:16:53	47908/47908	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:46:53%20GMT	https://theearth.ngo/team/dr-rajendra-kumar	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/team/dr-rajendra-kumar.html	(from https://theearth.ngo/our-team)
10:16:54	15748/15748	---M--	200	added ('OK')	image/jpeg	etag:%223d84-65049b41-df60e6a25225b035;;;%22	https://theearth.ngo/public/uploads/about/team/1635492893281.jpeg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/about/team/1635492893281.jpg	(from https://theearth.ngo/our-team)
10:16:54	47901/47901	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:46:54%20GMT	https://theearth.ngo/team/ajay-kumar	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/team/ajay-kumar.html	(from https://theearth.ngo/our-team)
10:16:55	17684/17684	---M--	200	added ('OK')	image/jpeg	etag:%224514-65049b41-2f4ae86908a2d194;;;%22	https://theearth.ngo/public/uploads/about/team/1675142618986.jpeg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/about/team/1675142618986.jpg	(from https://theearth.ngo/our-team)
10:16:57	726226/726226	---M--	200	added ('OK')	image/png	etag:%22b14d2-65049b41-3c60aec0e99db694;;;%22	https://theearth.ngo/public/uploads/auth/1660449205.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/auth/1660449205.png	(from https://theearth.ngo/linkage-authorization)
10:16:59	501835/501835	---M--	200	added ('OK')	image/png	etag:%227a84b-65049b41-f4e05d08909be68a;;;%22	https://theearth.ngo/public/uploads/auth/1660449168.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/auth/1660449168.png	(from https://theearth.ngo/linkage-authorization)
10:16:59	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:46:58%20GMT	https://theearth.ngo/works/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/works/assets/images/shape/shape-1.png	(from https://theearth.ngo/works/SDG%20-5)
10:16:59	49545/49545	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:46:59%20GMT	https://theearth.ngo/work-detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/work-detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..html	(from https://theearth.ngo/works/SDG%20-5)
10:17:00	86703/86703	---M--	200	added ('OK')	image/jpeg	etag:%22152af-65049b41-ccb216e08fc0faf4;;;%22	https://theearth.ngo/public/uploads/category/subCat/about-three-img%20(1).jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/category/subCat/about-three-img%20(1).jpg	(from https://theearth.ngo/works/SDG%20-5)
10:17:00	49614/49614	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:00%20GMT	https://theearth.ngo/work-detail/Summer%20Challenge	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/work-detail/Summer%20Challenge.html	(from https://theearth.ngo/works/SDG%20-5)
10:17:00	82965/82965	---M--	200	added ('OK')	image/jpeg	etag:%2214415-65049b41-e2b3f78edca9348f;;;%22	https://theearth.ngo/public/uploads/category/subCat/2055184396.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/category/subCat/2055184396.jpg	(from https://theearth.ngo/works/SDG%20-5)
10:17:01	50578/50578	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:00%20GMT	https://theearth.ngo/work-detail/Skating%20is%20surreal,%20it%20helps%20in%20building%20self-esteem%20in%20children	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/work-detail/Skating%20is%20surreal,%20it%20helps%20in%20building%20self-esteem%20in%20children.html	(from https://theearth.ngo/works/SDG%20-5)
10:17:01	95345/95345	---M--	200	added ('OK')	image/jpeg	etag:%2217471-65049b41-a2fd4a36cce85841;;;%22	https://theearth.ngo/public/uploads/category/subCat/ImpactEdu-Kohlapur-1.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/category/subCat/ImpactEdu-Kohlapur-1.jpg	(from https://theearth.ngo/works/SDG%20-5)
10:17:01	50168/50168	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:01%20GMT	https://theearth.ngo/work-detail/Community%20hall%20for%20village%20children%20to%20attend%20tuition%20classes	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/work-detail/Community%20hall%20for%20village%20children%20to%20attend%20tuition%20classes.html	(from https://theearth.ngo/works/SDG%20-5)
10:17:03	70734/70734	---M--	200	added ('OK')	image/jpeg	etag:%221144e-65049b41-fbb52b3dad7d99c;;;%22	https://theearth.ngo/public/uploads/category/subCat/1740474433.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/category/subCat/1740474433.jpg	(from https://theearth.ngo/works/SDG%20-5)
10:17:03	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:02%20GMT	https://theearth.ngo/our-campaigns/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/our-campaigns/assets/images/shape/shape-1.png	(from https://theearth.ngo/our-campaigns/35)
10:17:04	617757/617757	---M--	200	added ('OK')	image/jpeg	etag:%2296d1d-65049b41-8acda31b1e25438;;;%22	https://theearth.ngo/public/uploads/auth/1660449573.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/auth/1660449573.jpg	(from https://theearth.ngo/linkage-authorization)
10:17:05	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:04%20GMT	https://theearth.ngo/member/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/member/assets/images/shape/shape-1.png	(from https://theearth.ngo/member/verification)
10:17:05	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:05%20GMT	https://theearth.ngo/volunteer/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/volunteer/assets/images/shape/shape-1.png	(from https://theearth.ngo/volunteer/form)
10:17:06	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:05%20GMT	https://theearth.ngo/public/web/assets/js/custom.js	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/web/assets/js/custom.js	(from https://theearth.ngo/volunteer/verification)
10:17:07	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:06%20GMT	https://theearth.ngo/Internship/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Internship/assets/images/shape/shape-1.png	(from https://theearth.ngo/Internship/form)
10:17:07	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:07%20GMT	https://theearth.ngo/Intern/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Intern/assets/images/shape/shape-1.png	(from https://theearth.ngo/Intern/verification)
10:17:08	777565/777565	---M--	200	added ('OK')	image/png	etag:%22bdd5d-65049b41-da4d8c3763732ece;;;%22	https://theearth.ngo/public/web/assets/images/resource/faq-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/web/assets/images/resource/faq-1.png	(from https://theearth.ngo/faqs)
10:17:08	31908/31908	---M--	200	added ('OK')	image/png	etag:%227ca4-65049b41-2995dfc6bc25838;;;%22	https://theearth.ngo/public/web/assets/images/icons/heart-8.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/web/assets/images/icons/heart-8.png	(from https://theearth.ngo/Intern/verification)
10:17:10	67693/67693	---M--	200	added ('OK')	image/png	etag:%221086d-65049b41-ad663ce7607aaa95;;;%22	https://theearth.ngo/public/web/assets/images/icons/heart-9.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/web/assets/images/icons/heart-9.png	(from https://theearth.ngo/Intern/verification)
10:17:11	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:10%20GMT	https://theearth.ngo/assets/images/shape/shape-20.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/assets/images/shape/shape-20.png	(from https://theearth.ngo/past-event)
10:17:11	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:11%20GMT	https://theearth.ngo/our/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/our/assets/images/shape/shape-1.png	(from https://theearth.ngo/our/achievement)
10:17:12	71231/71231	---M--	200	added ('OK')	image/jpeg	etag:%221163f-65049b41-db1a844287e1dbea;;;%22	https://theearth.ngo/public/uploads/hightlight/03.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/hightlight/03.jpg	(from https://theearth.ngo/our/achievement)
10:17:13	60464/60464	---M--	200	added ('OK')	image/jpeg	etag:%22ec30-65049b41-a140d7b29e6f2fb9;;;%22	https://theearth.ngo/public/uploads/hightlight/slide-v2-1.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/hightlight/slide-v2-1.jpg	(from https://theearth.ngo/our/stories)
10:17:13	60379/60379	---M--	200	added ('OK')	image/jpeg	etag:%22ebdb-65049b41-86ad96bd924dbd4;;;%22	https://theearth.ngo/public/uploads/media/COVID_Warriors_Pune_NGO_Spherule_Foundation_Distributes_Ration_And_Hygiene_Kit_650.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/media/COVID_Warriors_Pune_NGO_Spherule_Foundation_Distributes_Ration_And_Hygiene_Kit_650.jpg	(from https://theearth.ngo/news)
10:17:13	48528/48528	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:13%20GMT	https://theearth.ngo/news/detail/Special%20reference%20on%20DAC%20by%20The%20High%20Court%20of%20Kerala	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Special%20reference%20on%20DAC%20by%20The%20High%20Court%20of%20Kerala.html	(from https://theearth.ngo/news)
10:17:14	75361/75361	---M--	200	added ('OK')	image/jpeg	etag:%2212661-65049b41-6a3e846ab20bffab;;;%22	https://theearth.ngo/public/uploads/media/660x330-CINI1.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/media/660x330-CINI1.jpg	(from https://theearth.ngo/news)
10:17:14	48356/48356	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:14%20GMT	https://theearth.ngo/news/detail/Honorable%20President%20of%20India%20visits%20Akshaya%20Patra%e2%80%99s%20Vrindavan%20Kitchen	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Honorable%20President%20of%20India%20visits%20Akshaya%20Patra%e2%80%99s%20Vrindavan%20Kitchen.html	(from https://theearth.ngo/news)
10:17:15	68196/68196	---M--	200	added ('OK')	image/jpeg	etag:%2210a64-65049b41-c4ec49016eef33e4;;;%22	https://theearth.ngo/public/uploads/media/COVID_Warrior_Pune_NGO_Spherule_Foundation_Distributes_Ration_And_Hygiene_Kit_650.jpg	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/media/COVID_Warrior_Pune_NGO_Spherule_Foundation_Distributes_Ration_And_Hygiene_Kit_650.jpg	(from https://theearth.ngo/news)
10:17:15	48755/48755	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:15%20GMT	https://theearth.ngo/news/detail/Inauguration%20Ceremony	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Inauguration%20Ceremony.html	(from https://theearth.ngo/news)
10:17:17	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:17%20GMT	https://theearth.ngo/our/links/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/our/links/assets/images/shape/shape-1.png	(from https://theearth.ngo/our/links/privacy-and-policy)
10:17:19	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:18%20GMT	https://theearth.ngo/popper.js	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/popper.js	(from https://theearth.ngo/public/web/assets/js/bootstrap.min.js)
10:17:20	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:20%20GMT	https://theearth.ngo/Version/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Version/index.html	(from https://theearth.ngo/public/web/assets/js/swiper.min.js)
10:17:21	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:20%20GMT	https://theearth.ngo/version/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/version/index-2.html	(from https://theearth.ngo/public/web/assets/js/swiper.min.js)
10:17:21	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:21%20GMT	https://theearth.ngo/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.12/jquery.mousewheel.min.js	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/cdnjs.cloudflare.com/ajax/libs/jquery-mousewheel/3.1.12/jquery.mousewheel.min.dd.delayed	(from https://theearth.ngo/public/web/assets/js/scrollbar.js)
10:17:23	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:22%20GMT	https://theearth.ngo/Edge/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Edge/index.html	(from https://theearth.ngo/public/assets/plugins/tinymce/tinymce.min.js)
10:17:23	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:22%20GMT	https://theearth.ngo/Trident/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Trident/index.html	(from https://theearth.ngo/public/assets/plugins/tinymce/tinymce.min.js)
10:17:23	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:23%20GMT	https://theearth.ngo/edge/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/edge/index-2.html	(from https://theearth.ngo/public/assets/plugins/tinymce/tinymce.min.js)
10:17:24	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:23%20GMT	https://theearth.ngo/GET	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/GET	(from https://theearth.ngo/public/assets/plugins/tinymce/tinymce.min.js)
10:17:25	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:23%20GMT	https://theearth.ngo/mobile/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/mobile/index.html	(from https://theearth.ngo/public/assets/plugins/tinymce/tinymce.min.js)
10:17:25	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:24%20GMT	https://theearth.ngo/TinyMCE%20does%20not%20support%20the%20browser%20you%20are%20using.%20For%20a%20list%20of%20supported%20browsers%20please%20see:%20https://www.tinymce.com/docs/get-started/system-requirements/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/TinyMCE%20does%20not%20support%20the%20browser%20you%20are%20using.%20For%20a%20list%20of%20supported%20browsers%20please%20see_%20https_/www.tinymce.com/docs/get-started/system-requirements/index.html	(from https://theearth.ngo/public/assets/plugins/tinymce/tinymce.min.js)
10:17:25	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:25%20GMT	https://theearth.ngo/event_detail/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/event_detail/assets/images/shape/shape-1.png	(from https://theearth.ngo/event_detail/Know%20how%20to%20Raise%20Funds%20through%20Social%20media)
10:17:26	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Nov%202023%2004:47:25%20GMT	https://theearth.ngo/public/uploads/event/image	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/event/image	(from https://theearth.ngo/event_detail/Know%20how%20to%20Raise%20Funds%20through%20Social%20media)
10:17:32	649256/649256	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2027%20Nov%202023%2004:47:26%20GMT	https://theearth.ngo/blog-detail/Intern%20Experience:%20Shradha%20K%20Sikaria	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/blog-detail/Intern%20Experience_%20Shradha%20K%20Sikaria.html	(from https://theearth.ngo/)
10:17:33	649152/649152	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2027%20Nov%202023%2004:47:26%20GMT	https://theearth.ngo/blog-detail/SHUDDHI	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/blog-detail/SHUDDHI.html	(from https://theearth.ngo/)
10:17:33	699/699	---M--	403	error ('Forbidden')	text/html	date:Mon,%2027%20Nov%202023%2004:47:26%20GMT	https://theearth.ngo/public/uploads/event/image/	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/public/uploads/event/image/index.html	(from https://theearth.ngo/event_detail/Know%20how%20to%20Raise%20Funds%20through%20Social%20media)
10:17:34	649216/649216	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2027%20Nov%202023%2004:47:27%20GMT	https://theearth.ngo/blog-detail/POVERTY%20AND%20INEQUALITY%20IN%20INDIA	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/blog-detail/POVERTY%20AND%20INEQUALITY%20IN%20INDIA.html	(from https://theearth.ngo/)
10:17:35	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:34%20GMT	https://theearth.ngo/password/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/password/assets/images/shape/shape-1.e1.delayed	(from https://theearth.ngo/password/reset)
10:17:35	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:35%20GMT	https://theearth.ngo/team/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/team/assets/images/shape/shape-1.png	(from https://theearth.ngo/team/dr-rajendra-kumar)
10:17:36	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:35%20GMT	https://theearth.ngo/team/public/web/assets/images/shapes/sidebar-shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/team/public/web/assets/images/shapes/sidebar-shape-1.png	(from https://theearth.ngo/team/dr-rajendra-kumar)
10:17:37	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:36%20GMT	https://theearth.ngo/work-detail/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/work-detail/assets/images/shape/shape-1.png	(from https://theearth.ngo/work-detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..)
10:17:38	48533/48533	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:37%20GMT	https://theearth.ngo/news/detail/Summer%20Challenge	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Summer%20Challenge.html	(from https://theearth.ngo/work-detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..)
10:17:39	48533/48533	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:39%20GMT	https://theearth.ngo/news/detail/Skating%20is%20surreal,%20it%20helps%20in%20building%20self-esteem%20in%20children	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Skating%20is%20surreal,%20it%20helps%20in%20building%20self-esteem%20in%20children.html	(from https://theearth.ngo/work-detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..)
10:17:40	48533/48533	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:39%20GMT	https://theearth.ngo/news/detail/Community%20hall%20for%20village%20children%20to%20attend%20tuition%20classes	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Community%20hall%20for%20village%20children%20to%20attend%20tuition%20classes.html	(from https://theearth.ngo/work-detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..)
10:17:41	48533/48533	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2004:47:40%20GMT	https://theearth.ngo/news/detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/Come%20read%20and%20buy%20the%20books%20the%20people%20loved..html	(from https://theearth.ngo/work-detail/Summer%20Challenge)
10:17:42	43738/43738	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Nov%202023%2004:47:42%20GMT	https://theearth.ngo/news/detail/assets/images/shape/shape-1.png	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/news/detail/assets/images/shape/shape-1.png	(from https://theearth.ngo/news/detail/Special%20reference%20on%20DAC%20by%20The%20High%20Court%20of%20Kerala)
10:17:43	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:43%20GMT	https://theearth.ngo/Version	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Version	(from https://theearth.ngo/Version/)
10:17:44	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:43%20GMT	https://theearth.ngo/version	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/version	(from https://theearth.ngo/version/)
10:17:44	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:44%20GMT	https://theearth.ngo/Trident	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Trident	(from https://theearth.ngo/Trident/)
10:17:45	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:44%20GMT	https://theearth.ngo/Edge	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/Edge	(from https://theearth.ngo/Edge/)
10:17:45	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:45%20GMT	https://theearth.ngo/edge	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/edge	(from https://theearth.ngo/edge/)
10:17:45	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:45%20GMT	https://theearth.ngo/mobile	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/mobile	(from https://theearth.ngo/mobile/)
10:17:46	7942/7942	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2027%20Nov%202023%2004:47:45%20GMT	https://theearth.ngo/TinyMCE%20does%20not%20support%20the%20browser%20you%20are%20using.%20For%20a%20list%20of%20supported%20browsers%20please%20see:%20https://www.tinymce.com/docs/get-started/system-requirements	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/TinyMCE%20does%20not%20support%20the%20browser%20you%20are%20using.%20For%20a%20list%20of%20supported%20browsers%20please%20see_%20https_/www.tinymce.com/docs/get-started/system-requirements	(from https://theearth.ngo/TinyMCE%20does%20not%20support%20the%20browser%20you%20are%20using.%20For%20a%20list%20of%20supported%20browsers%20please%20see:%20https://www.tinymce.com/docs/get-started/system-requirements/)
10:17:48	649297/649297	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2027%20Nov%202023%2004:47:46%20GMT	https://theearth.ngo/blog-detail/Intern%20Experience:%20Shradha%20K%20Sikaria	D:/My%20Web%20Sites/n_Ngo/theearth.ngo/blog-detail/Intern%20Experience_%20Shradha%20K%20Sikaria.html	(from https://theearth.ngo/)
